Level 1,Level 2,Level 3,Level 4,Case Scenario,Change Step Type,Target level 1,Target level 2,Target level 3,Target level 4
彰化縣,和美鎮,忠恕路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠清路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠善路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠勤路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠愛街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠義路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,忠誠路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東平路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東光路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東安路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東谷路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東坡路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東明路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東原路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東祥路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東發路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東萊,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東萊路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東陽路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東順路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東溪路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東寧路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,東興路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,欣北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,金馬路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,保北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,信安路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,信陵路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,信義路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,南平路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,南安路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,南軒路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,南陵路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,南雷路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,厚北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,建東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,思北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,指南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,柑竹路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,美港公路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,美寮路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,茂東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,倡和街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,晉北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,桂東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,益東街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村一街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村二街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村三街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村五街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村六街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,健康新村四街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,啓東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,鹿和路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠中街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠文街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠民街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠安街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠來一路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠來二路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠來三街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠來五街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,惠來路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,渭南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,湖北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,湖地路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,湖竹路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,皓東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,菊東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,雅安路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛民路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛永街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛和路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛物路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛恆路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛美路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛國路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛惜路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛渾路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛華路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛鄉路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛新路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛節路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛群路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛聞路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛德路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,愛禮路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,新中路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,新興路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,綏東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,義安路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,義利路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,義和街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,義勇街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,義美路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,號彰新路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,道周路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,道南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,靖東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,嘉佃路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,嘉卿路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,嘉鐵路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,彰和路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,彰美路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,彰草路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,彰新路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,彰�路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,福北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,福東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,䈤竹路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,德南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,德美路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,慶東街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,潭北路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,線東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,輝南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,曉東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,糖友一街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,糖友二街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,糖友三街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,糖東一街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,糖東二街,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,興工路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,錦西路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,鎮西路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,鎮東路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,鎮南路,,Add,Division Adjustment 1,,,,
彰化縣,和美鎮,鐵勢路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,下犁路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,下塭路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,口厝路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中山南街,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中山街,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中央路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中正路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中車路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中華東路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,中華路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,永安北路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,育英路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,見興路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,和樂路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,和線路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,東興路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,沿海路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,金馬路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,崁頂路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,校前街,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,草豐路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,頂庄路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,頂犁路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,頂興路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,寓埔路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,復興路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,塭仔路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,溝內路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱西一路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱西二路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱西三路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱西五路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱西四路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東一路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東七路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東九路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東二路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東八路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東十一路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東十路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東三路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東五路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東六路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,彰濱東四路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,漁港路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,德興路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶安西路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶安南二路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶安南三路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶安路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶福路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,慶濱路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線工北一路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線工北三路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線工南二路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線工南三街,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線工路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線平路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線安路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線西路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線伸路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,線東路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,曉陽路,,Add,Division Adjustment 1,,,,
彰化縣,線西鄉,興農路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,七嘉路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,八德街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同七街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同九街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同八街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同十一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同十二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同十街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同五街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,大同路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工一路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工八路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工三路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工五路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工六路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工西一路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工西二路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工東一路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工東二路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,工東三路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中山東路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中山路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中正路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中華路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興七街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興九街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興八街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興十街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興五街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,中興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股七街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股九街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股十一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股十街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股五街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什股路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,什泉街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,仁愛路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,仁興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,公西街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工七街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工九街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工八街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工十一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工十二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工十三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工十街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工五街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,文工六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,水尾路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,北寧路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,四維路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,永興街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,光明路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,全興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,成功路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,自強六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,自強路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,西全路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,西興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,汴頭路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,和平路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,定興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,忠孝東街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,忠孝路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,東全路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,東州路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,東興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,長春路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義一巷,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義二巷,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義三巷,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,信義路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國七街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國九街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國八街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國十一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國十二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國十三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國十街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國五街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建國路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興一街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興二街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興三街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興六街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興四街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,建興路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,泉州路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,泉厝路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,美港公路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,海尾路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,埤墘一路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,埤墘路,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,崙東街,,Add,Division Adjustment 1,,,,
彰化縣,伸港鄉,崙頂街,,Add,Division Adjustment 1,,,,
